FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.9308987,9308987,POINT (16.349033104130942 48.203996925558755),Burggasse/Neubaugasse,Burggasse/Neubaugasse,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse/Neubaugasse&start=1,
OEFFHALTESTOGD.9308988,9308988,POINT (16.349033104130942 48.203996925558755),Burggasse/Neubaugasse,Burggasse/Neubaugasse,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Burggasse/Neubaugasse&start=1,
OEFFHALTESTOGD.9308989,9308989,POINT (16.34838630946742 48.205541519197794),Neustiftgasse/Neubaugasse,Neustiftgasse/Neubaugasse,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustiftgasse/Neubaugasse&start=1,
OEFFHALTESTOGD.9308990,9308990,POINT (16.490319562946457 48.23979896753467),Neubreitenlee,Neubreitenlee,"95A, 97A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neubreitenlee&start=1,
OEFFHALTESTOGD.9308991,9308991,POINT (16.49058006178307 48.23977496760163),Neubreitenlee,Neubreitenlee,"95A, 97A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neubreitenlee&start=1,
OEFFHALTESTOGD.9308992,9308992,POINT (16.323961134156587 48.137887056772875),Erlaaer Spitz,Erlaaer Spitz,"N64, 64A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308993,9308993,POINT (16.323961134156587 48.137887056772875),Erlaaer Spitz,Erlaaer Spitz,N64,,10,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308994,9308994,POINT (16.323961134156587 48.137887056772875),Erlaaer Spitz,Erlaaer Spitz,N64,,11,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308995,9308995,POINT (16.323961134156587 48.137887056772875),Erlaaer Spitz,Erlaaer Spitz,N64,,13,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308996,9308996,POINT (16.323961134156587 48.137887056772875),Erlaaer Spitz,Erlaaer Spitz,N64,,12,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308997,9308997,POINT (16.323961134426803 48.13773715755293),Erlaaer Spitz,Erlaaer Spitz,"N64, 64A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308998,9308998,POINT (16.323961134426803 48.13773715755293),Erlaaer Spitz,Erlaaer Spitz,N64,,10,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9308999,9308999,POINT (16.323961134426803 48.13773715755293),Erlaaer Spitz,Erlaaer Spitz,N64,,11,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9309000,9309000,POINT (16.323961134426803 48.13773715755293),Erlaaer Spitz,Erlaaer Spitz,N64,,13,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9309001,9309001,POINT (16.323961134426803 48.13773715755293),Erlaaer Spitz,Erlaaer Spitz,N64,,12,https://anachb.vor.at?P=SQ&input=Wien%20Erlaaer%20Spitz&start=1,
OEFFHALTESTOGD.9309002,9309002,POINT (16.53272876896159 48.24946039509014),Neueßling,Neueßling,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309003,9309003,POINT (16.532135872009103 48.249406495698565),Neueßling,Neueßling,"N24, 24A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309004,9309004,POINT (16.532135872009103 48.249406495698565),Neueßling,Neueßling,N24,,10,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309005,9309005,POINT (16.532135872009103 48.249406495698565),Neueßling,Neueßling,N24,,11,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309006,9309006,POINT (16.532135872009103 48.249406495698565),Neueßling,Neueßling,N24,,13,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309007,9309007,POINT (16.532135872009103 48.249406495698565),Neueßling,Neueßling,N24,,12,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309008,9309008,POINT (16.532620969716252 48.249573995224594),Neueßling,Neueßling,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neueßling&start=1,
OEFFHALTESTOGD.9309009,9309009,POINT (16.35223115862454 48.253743186510306),Neugebauerweg,Neugebauerweg,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neugebauerweg&start=1,
OEFFHALTESTOGD.9309010,9309010,POINT (16.35178206078477 48.253904685864924),Neugebauerweg,Neugebauerweg,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neugebauerweg&start=1,
OEFFHALTESTOGD.9309011,9309011,POINT (16.447452067855746 48.236484310335776),Neu-Kagran,Neu-Kagran,94A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neu-Kagran&start=1,
OEFFHALTESTOGD.9309012,9309012,POINT (16.44764976766425 48.236484310175264),Neu-Kagran,Neu-Kagran,94A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neu-Kagran&start=1,
OEFFHALTESTOGD.9309013,9309013,POINT (16.387337054646405 48.15867871790328),Neulandschule,Neulandschule,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neulandschule&start=1,
OEFFHALTESTOGD.9309014,9309014,POINT (16.387426854311844 48.1588405177218),Neulandschule,Neulandschule,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neulandschule&start=1,
OEFFHALTESTOGD.9309015,9309015,POINT (16.386941812057728 48.19909922535431),Ungargasse/Neulinggasse,Ungargasse/Neulinggasse,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ungargasse/Neulinggasse&start=1,
OEFFHALTESTOGD.9309016,9309016,POINT (16.387319110003947 48.19930882481039),Ungargasse/Neulinggasse,Ungargasse/Neulinggasse,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Ungargasse/Neulinggasse&start=1,
OEFFHALTESTOGD.9309017,9309017,POINT (16.387804207909465 48.19902142518105),Ungargasse/Neulinggasse,Ungargasse/Neulinggasse,4A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Ungargasse/Neulinggasse&start=1,
OEFFHALTESTOGD.9309018,9309018,POINT (16.387417910039275 48.19881782708912),Ungargasse/Neulinggasse,Ungargasse/Neulinggasse,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Ungargasse/Neulinggasse&start=1,
OEFFHALTESTOGD.9309019,9309019,POINT (16.33295331741675 48.157324458845224),Neusteinhof,Neusteinhof,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neusteinhof&start=1,
OEFFHALTESTOGD.9309020,9309020,POINT (16.33326771617623 48.15724655920872),Neusteinhof,Neusteinhof,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neusteinhof&start=1,
OEFFHALTESTOGD.9309021,9309021,POINT (16.301539502316935 48.25093203158657),Neustift am Walde,Neustift am Walde,"N35, 35A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309022,9309022,POINT (16.301539502316935 48.25093203158657),Neustift am Walde,Neustift am Walde,N35,,10,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309023,9309023,POINT (16.301539502316935 48.25093203158657),Neustift am Walde,Neustift am Walde,N35,,11,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309024,9309024,POINT (16.301539502316935 48.25093203158657),Neustift am Walde,Neustift am Walde,N35,,13,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309025,9309025,POINT (16.301539502316935 48.25093203158657),Neustift am Walde,Neustift am Walde,N35,,12,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309026,9309026,POINT (16.301566401531453 48.251045630731454),Neustift am Walde,Neustift am Walde,"N35, 35A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309027,9309027,POINT (16.301566401531453 48.251045630731454),Neustift am Walde,Neustift am Walde,N35,,10,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309028,9309028,POINT (16.301566401531453 48.251045630731454),Neustift am Walde,Neustift am Walde,N35,,11,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309029,9309029,POINT (16.301566401531453 48.251045630731454),Neustift am Walde,Neustift am Walde,N35,,13,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309030,9309030,POINT (16.301566401531453 48.251045630731454),Neustift am Walde,Neustift am Walde,N35,,12,https://anachb.vor.at?P=SQ&input=Wien%20Neustift%20am%20Walde&start=1,
OEFFHALTESTOGD.9309031,9309031,POINT (16.304593781320726 48.24712154805123),Neustifter Friedhof 1.Tor,Neustifter Friedhof 1.Tor,41A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustifter%20Friedhof%201.Tor&start=1,
OEFFHALTESTOGD.9309032,9309032,POINT (16.304692581832352 48.247229246917996),Neustifter Friedhof 1.Tor,Neustifter Friedhof 1.Tor,41A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustifter%20Friedhof%201.Tor&start=1,
OEFFHALTESTOGD.9309033,9309033,POINT (16.30168319683676 48.24723524951961),Neustifter Friedhof 2.Tor,Neustifter Friedhof 2.Tor,41A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustifter%20Friedhof%202.Tor&start=1,
OEFFHALTESTOGD.9309034,9309034,POINT (16.301234099271504 48.24736084897215),Neustifter Friedhof 2.Tor,Neustifter Friedhof 2.Tor,41A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustifter%20Friedhof%202.Tor&start=1,
OEFFHALTESTOGD.9309035,9309035,POINT (16.29847621048584 48.246666954228324),Neustifter Friedhof 3.Tor,Neustifter Friedhof 3.Tor,41A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neustifter%20Friedhof%203.Tor&start=1,
OEFFHALTESTOGD.9309036,9309036,POINT (16.43050095499717 48.23903910856947),Kagraner Brücke,Kagraner Brücke,93A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Brücke&start=1,
OEFFHALTESTOGD.9309037,9309037,POINT (16.445969898800314 48.253390230158736),Kagraner Friedhof,Kagraner Friedhof,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Friedhof&start=1,
OEFFHALTESTOGD.9309038,9309038,POINT (16.44585310024736 48.25371322847534),Kagraner Friedhof,Kagraner Friedhof,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Friedhof&start=1,
OEFFHALTESTOGD.9309039,9309039,POINT (16.443589406870192 48.25047134543646),Kagraner Platz,Kagraner Platz,31A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309040,9309040,POINT (16.443337907592767 48.25056104564605),Kagraner Platz,Kagraner Platz,"22A, N24, N23, 24A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309041,9309041,POINT (16.443337907592767 48.25056104564605),Kagraner Platz,Kagraner Platz,"N24, N23",,10,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309042,9309042,POINT (16.443337907592767 48.25056104564605),Kagraner Platz,Kagraner Platz,"N24, N23",,11,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309043,9309043,POINT (16.443337907592767 48.25056104564605),Kagraner Platz,Kagraner Platz,"N24, N23",,13,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309044,9309044,POINT (16.443337907592767 48.25056104564605),Kagraner Platz,Kagraner Platz,"N24, N23",,12,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309045,9309045,POINT (16.44270010991378 48.250136347491846),Kagraner Platz,Kagraner Platz,"N20, N25",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309046,9309046,POINT (16.44270010991378 48.250136347491846),Kagraner Platz,Kagraner Platz,"N20, N25",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309047,9309047,POINT (16.44270010991378 48.250136347491846),Kagraner Platz,Kagraner Platz,"N20, N25",,10,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309048,9309048,POINT (16.44270010991378 48.250136347491846),Kagraner Platz,Kagraner Platz,"N20, N25",,11,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309049,9309049,POINT (16.442942609491826 48.2501423473528),Kagraner Platz,Kagraner Platz,N24,,13,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309050,9309050,POINT (16.442942609491826 48.2501423473528),Kagraner Platz,Kagraner Platz,N24,,12,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309051,9309051,POINT (16.443661306856182 48.25093784350558),Kagraner Platz,Kagraner Platz,"N24, N23, 24A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309052,9309052,POINT (16.443661306856182 48.25093784350558),Kagraner Platz,Kagraner Platz,"N24, N23",,10,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309053,9309053,POINT (16.443661306856182 48.25093784350558),Kagraner Platz,Kagraner Platz,"N24, N23",,11,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309054,9309054,POINT (16.443661306856182 48.25093784350558),Kagraner Platz,Kagraner Platz,"N24, N23",,13,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309055,9309055,POINT (16.443661306856182 48.25093784350558),Kagraner Platz,Kagraner Platz,"N24, N23",,12,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309056,9309056,POINT (16.442906709757636 48.25005264834083),Kagraner Platz,Kagraner Platz,"N20, N25",,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309057,9309057,POINT (16.442906709757636 48.25005264834083),Kagraner Platz,Kagraner Platz,"N20, N25",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309058,9309058,POINT (16.442906709757636 48.25005264834083),Kagraner Platz,Kagraner Platz,"N20, N25",,10,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309059,9309059,POINT (16.442906709757636 48.25005264834083),Kagraner Platz,Kagraner Platz,"N20, N25",,11,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309060,9309060,POINT (16.443499607591754 48.251123342739454),Kagraner Platz,Kagraner Platz,25A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Platz&start=1,
OEFFHALTESTOGD.9309061,9309061,POINT (16.336915064603776 48.27612018944661),Kahlenberg,Kahlenberg,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kahlenberg&start=1,
OEFFHALTESTOGD.9309062,9309062,POINT (16.336798265280038 48.27652668782654),Kahlenberg,Kahlenberg,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kahlenberg&start=1,
OEFFHALTESTOGD.9309063,9309063,POINT (16.336241267381823 48.27605439025327),Kahlenberg,Kahlenberg,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Kahlenberg&start=1,
OEFFHALTESTOGD.9309064,9309064,POINT (16.356844080195998 48.27455367719958),Kahlenbergerdorf,Kahlenbergerdorf,400,,3,https://anachb.vor.at?P=SQ&input=Wien%20Kahlenbergerdorf&start=1,
OEFFHALTESTOGD.9309065,9309065,POINT (16.356556581046018 48.27445807760578),Kahlenbergerdorf,Kahlenbergerdorf,400,,3,https://anachb.vor.at?P=SQ&input=Wien%20Kahlenbergerdorf&start=1,
OEFFHALTESTOGD.9309066,9309066,POINT (16.47010751209834 48.20388305177846),Korbweidenweg,Korbweidenweg,95A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Korbweidenweg&start=1,
OEFFHALTESTOGD.9309067,9309067,POINT (16.266837611005748 48.1356929031213),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309068,9309068,POINT (16.43068065420015 48.2396674051823),Kagraner Brücke,Kagraner Brücke,25,,1,https://anachb.vor.at?P=SQ&input=Wien%20Kagraner%20Brücke&start=1,
OEFFHALTESTOGD.9309069,9309069,POINT (16.267107108923476 48.13585480226143),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,"60A, N61",,2,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309070,9309070,POINT (16.267107108923476 48.13585480226143),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,N61,,10,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309071,9309071,POINT (16.267107108923476 48.13585480226143),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,N61,,11,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309072,9309072,POINT (16.267107108923476 48.13585480226143),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,N61,,13,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309073,9309073,POINT (16.267107108923476 48.13585480226143),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,N61,,12,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309074,9309074,POINT (16.266743117914533 48.13604062575713),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,"259, 253",,3,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309075,9309075,POINT (16.266729811230313 48.136112600934744),Kaiser-Franz-Josef-Straße,Kaiser-Franz-Josef-Straße,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Kaiser-Franz-Josef-Straße&start=1,
OEFFHALTESTOGD.9309076,9309076,POINT (16.492807876254414 48.25843817698726),Fuchsienweg,Fuchsienweg,28A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Fuchsienweg&start=1,
OEFFHALTESTOGD.9309077,9309077,POINT (16.492780876220127 48.258330578057),Fuchsienweg,Fuchsienweg,28A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Fuchsienweg&start=1,
OEFFHALTESTOGD.9309078,9309078,POINT (16.277644345382438 48.19800359947232),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,N49,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309079,9309079,POINT (16.277644345382438 48.19800359947232),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,N49,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309080,9309080,POINT (16.27782404419791 48.197985599019994),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,49,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309081,9309081,POINT (16.277024547403954 48.198009499008506),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,N49,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309082,9309082,POINT (16.277024547403954 48.198009499008506),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,N49,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309083,9309083,POINT (16.27704244812777 48.19798559979235),Hütteldorfer Str./Hochsatzengasse,Hütteldorfer Str./Hochsatzengasse,49,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hütteldorfer%20Str./Hochsatzengasse&start=1,
OEFFHALTESTOGD.9309084,9309084,POINT (16.468193955878803 48.15599998102445),Hoefftgasse,Hoefftgasse,"71B, 79A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hoefftgasse&start=1,
OEFFHALTESTOGD.9309085,9309085,POINT (16.272132998977476 48.13902610688147),Hoferstiege,Hoferstiege,"259, 253, 250",,3,https://anachb.vor.at?P=SQ&input=Wien%20Hoferstiege&start=1,
OEFFHALTESTOGD.9309086,9309086,POINT (16.271468301356784 48.1391400066883),Hoferstiege,Hoferstiege,"259, 253, 250",,3,https://anachb.vor.at?P=SQ&input=Wien%20Hoferstiege&start=1,
OEFFHALTESTOGD.9309087,9309087,POINT (16.37169760290433 48.2829233348869),Hofherr-Schrantz-Gasse,Hofherr-Schrantz-Gasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofherr-Schrantz-Gasse&start=1,
OEFFHALTESTOGD.9309088,9309088,POINT (16.371643703582457 48.283030934656175),Hofherr-Schrantz-Gasse,Hofherr-Schrantz-Gasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofherr-Schrantz-Gasse&start=1,
OEFFHALTESTOGD.9309089,9309089,POINT (16.39988652937321 48.18501438502209),Hofmannsthalgasse,Hofmannsthalgasse,74A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofmannsthalgasse&start=1,
OEFFHALTESTOGD.9309090,9309090,POINT (16.286986759755763 48.170015026965444),Hofwiesengasse,Hofwiesengasse,"N60, N62",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309091,9309091,POINT (16.286986759755763 48.170015026965444),Hofwiesengasse,Hofwiesengasse,"N60, N62",,10,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309092,9309092,POINT (16.286986759755763 48.170015026965444),Hofwiesengasse,Hofwiesengasse,"N60, N62",,11,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309093,9309093,POINT (16.285908765517533 48.16967952949019),Hofwiesengasse,Hofwiesengasse,56A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309094,9309094,POINT (16.285774066056103 48.169793428467834),Hofwiesengasse,Hofwiesengasse,56A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309095,9309095,POINT (16.286807061556456 48.17006902645896),Hofwiesengasse,Hofwiesengasse,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309096,9309096,POINT (16.28713945998588 48.1703865253332),Hofwiesengasse,Hofwiesengasse,N60,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309097,9309097,POINT (16.28713945998588 48.1703865253332),Hofwiesengasse,Hofwiesengasse,N60,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309098,9309098,POINT (16.287705356375188 48.17020682535201),Hofwiesengasse,Hofwiesengasse,N62,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
OEFFHALTESTOGD.9309099,9309099,POINT (16.287705356375188 48.17020682535201),Hofwiesengasse,Hofwiesengasse,N62,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hofwiesengasse&start=1,
